,readable,energies
874,[2 2],0.9119731187820435
875,[2 2],0.9119731187820435
876,[2 2],0.9119731187820435
877,[2 2],0.9119731187820435
878,[2 2],0.9119731187820435
879,[2 2],0.9119731187820435
880,[2 2],0.9119731187820435
881,[2 2],0.9119731187820435
882,[2 2],0.9119731187820435
883,[2 2],0.9119731187820435
884,[2 2],0.9119731187820435
885,[2 2],0.9119731187820435
886,[2 2],0.9119731187820435
887,[2 2],0.9119731187820435
888,[2 2],0.9119731187820435
889,[2 2],0.9119731187820435
890,[2 2],0.9119731187820435
891,[2 2],0.9119731187820435
892,[2 2],0.9119731187820435
893,[2 2],0.9119731187820435
894,[2 2],0.9119731187820435
895,[2 2],0.9119731187820435
896,[2 2],0.9119731187820435
897,[2 2],0.9119731187820435
898,[2 2],0.9119731187820435
899,[2 2],0.9119731187820435
900,[2 2],0.9119731187820435
901,[2 2],0.9119731187820435
902,[2 2],0.9119731187820435
903,[2 2],0.9119731187820435
904,[2 2],0.9119731187820435
905,[2 2],0.9119731187820435
906,[2 2],0.9119731187820435
907,[2 2],0.9119731187820435
908,[2 2],0.9119731187820435
909,[2 2],0.9119731187820435
910,[2 2],0.9119731187820435
911,[2 2],0.9119731187820435
912,[2 2],0.9119731187820435
913,[2 2],0.9119731187820435
914,[2 2],0.9119731187820435
915,[2 2],0.9119731187820435
916,[2 2],0.9119731187820435
917,[2 2],0.9119731187820435
918,[2 2],0.9119731187820435
919,[2 2],0.9119731187820435
920,[2 2],0.9119731187820435
921,[2 2],0.9119731187820435
922,[2 2],0.9119731187820435
923,[2 2],0.9119731187820435
924,[2 2],0.9119731187820435
925,[2 2],0.9119731187820435
926,[2 2],0.9119731187820435
927,[2 2],0.9119731187820435
928,[2 2],0.9119731187820435
929,[2 2],0.9119731187820435
930,[2 2],0.9119731187820435
931,[2 2],0.9119731187820435
932,[2 2],0.9119731187820435
933,[2 2],0.9119731187820435
934,[2 2],0.9119731187820435
935,[2 2],0.9119731187820435
936,[2 2],0.9119731187820435
937,[2 2],0.9119731187820435
938,[2 2],0.9119731187820435
939,[2 2],0.9119731187820435
940,[2 2],0.9119731187820435
941,[2 2],0.9119731187820435
942,[2 2],0.9119731187820435
943,[2 2],0.9119731187820435
944,[2 2],0.9119731187820435
945,[2 2],0.9119731187820435
946,[2 2],0.9119731187820435
947,[2 2],0.9119731187820435
948,[2 2],0.9119731187820435
949,[2 2],0.9119731187820435
950,[2 2],0.9119731187820435
951,[2 2],0.9119731187820435
952,[2 2],0.9119731187820435
953,[2 2],0.9119731187820435
954,[2 2],0.9119731187820435
955,[2 2],0.9119731187820435
956,[2 2],0.9119731187820435
957,[2 2],0.9119731187820435
958,[2 2],0.9119731187820435
959,[2 2],0.9119731187820435
960,[2 2],0.9119731187820435
961,[2 2],0.9119731187820435
962,[2 2],0.9119731187820435
963,[2 2],0.9119731187820435
964,[2 2],0.9119731187820435
965,[2 2],0.9119731187820435
966,[2 2],0.9119731187820435
967,[2 2],0.9119731187820435
968,[2 2],0.9119731187820435
969,[2 2],0.9119731187820435
970,[2 2],0.9119731187820435
971,[2 2],0.9119731187820435
972,[2 2],0.9119731187820435
973,[2 2],0.9119731187820435
974,[2 2],0.9119731187820435
975,[2 2],0.9119731187820435
976,[2 2],0.9119731187820435
977,[2 2],0.9119731187820435
978,[2 2],0.9119731187820435
979,[2 2],0.9119731187820435
980,[2 2],0.9119731187820435
981,[2 2],0.9119731187820435
982,[2 2],0.9119731187820435
983,[2 2],0.9119731187820435
984,[2 2],0.9119731187820435
985,[2 2],0.9119731187820435
986,[2 2],0.9119731187820435
987,[2 2],0.9119731187820435
988,[2 2],0.9119731187820435
989,[2 2],0.9119731187820435
990,[2 2],0.9119731187820435
991,[2 2],0.9119731187820435
992,[2 2],0.9119731187820435
993,[2 2],0.9119731187820435
994,[2 2],0.9119731187820435
995,[2 2],0.9119731187820435
996,[2 2],0.9119731187820435
997,[2 2],0.9119731187820435
998,[2 2],0.9119731187820435
999,[2 2],0.9119731187820435
